DESC (0)|NTACODE (1)|NTANAME (2)|***EMPLOYMENT STATUS (3)|POPULATION 16 YEARS AND OVER (4)|   IN LABOR FORCE (5)|       CIVILIAN LABOR FORCE (6)|          EMPLOYED (7)|          UNEMPLOYED (8)|       ARMED FORCES (9)|   NOT IN LABOR FORCE (10)|CIVILIAN LABOR FORCE (11)|   UNEMPLOYMENT RATE (12)|FEMALES 16 YEARS AND OVER (13)|   IN LABOR FORCE (14)|      CIVILIAN LABOR FORCE (15)|        EMPLOYED (16)|OWN CHILDREN UNDER 6 YEARS (17)|      ALL PARENTS IN FAMILY IN LABOR FORCE (18)|OWN CHILDREN 6 TO 17 YEARS (19)|      ALL PARENTS IN FAMILY IN LABOR FORCE (20)|***OCCUPATION (21)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (22)|   MANAGEMENT, BUSINESS, SCIENCE, AND ARTS OCCUPATIONS (23)|   SERVICE OCCUPATIONS (24)|   SALES AND OFFICE OCCUPATIONS (25)|   NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE OCCUPATIONS (26)|   PRODUCTION, TRANSPORTATION, AND MATERIAL MOVING OCCUPATIONS (27)|***INDUSTRY (28)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (29)|   AGRICULTURE, FORESTRY, FISHING, HUNTING, AND MINING (30)|   CONSTRUCTION (31)|   MANUFACTURING (32)|   WHOLESALE TRADE (33)|   RETAIL TRADE (34)|   TRANSPORTATION AND WAREHOUSING, AND UTILITIES (35)|   INFORMATION (36)|   FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING (37)|   PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES (38)|   EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE (39)|   ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES (40)|   OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION (41)|   PUBLIC ADMINISTRATION (42)|***CLASS OF WORKER (43)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (44)|   PRIVATE WAGE AND SALARY WORKERS (45)|   GOVERNMENT WORKERS (46)|   SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS (47)|   UNPAID FAMILY WORKERS (48)|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS) (49)|TOTAL HOUSEHOLDS (50)|   LESS THAN $10,000 (51)|   $10,000 TO $14,999 (52)|   $15,000 TO $24,999 (53)|   $25,000 TO $34,999 (54)|   $35,000 TO $49,999 (55)|   $50,000 TO $74,999 (56)|   $75,000 TO $99,999 (57)|   $100,000 TO $149,999 (58)|   $150,000 TO $199,999 (59)|   $200,000 OR MORE (60)|   WITH EARNINGS (61)|   WITH SOCIAL SECURITY (62)|   WITH RETIREMENT INCOME (63)|   WITH SUPPLEMENTAL SECURITY INCOME (64)|   WITH CASH PUBLIC ASSISTANCE INCOME (65)|   WITH FOOD STAMP/SNAP BNFTS IN THE PAST 12 MO (66)|FAMILIES (67)|   LESS THAN $10,000 (68)|   $10,000 TO $14,999 (69)|   $15,000 TO $24,999 (70)|   $25,000 TO $34,999 (71)|   $35,000 TO $49,999 (72)|   $50,000 TO $74,999 (73)|   $75,000 TO $99,999 (74)|   $100,000 TO $149,999 (75)|   $150,000 TO $199,999 (76)|   $200,000 OR MORE (77)|NONFAMILY HOUSEHOLDS (78)|***HEALTH INSURANCE COVERAGE (79)|CIVILIAN NONINSTITUTIONALIZED POPULATION (80)|   WITH HEALTH INSURANCE COVERAGE (81)|      WITH PRIVATE HEALTH INSURANCE (82)|      WITH PUBLIC COVERAGE (83)|   NO HEALTH INSURANCE COVERAGE (84)|CIVILIAN NONINSTITUTIONALIZED POPULATION UNDER 18 YEARS (85)|   NO HEALTH INSURANCE COVERAGE (86)|CIVILIAN NONINSTITUTIONALIZED POPULATION 18 TO 64 YEARS (87)|   IN LABOR FORCE: (88)|      EMPLOYED: (89)|         WITH HEALTH INSURANCE COVERAGE (90)|            WITH PRIVATE HEALTH INSURANCE (91)|            WITH PUBLIC COVERAGE (92)|         NO HEALTH INSURANCE COVERAGE (93)|      UNEMPLOYED: (94)|         WITH HEALTH INSURANCE COVERAGE (95)|           WITH PRIVATE HEALTH INSURANCE (96)|           WITH PUBLIC COVERAGE (97)|         NO HEALTH INSURANCE COVERAGE (98)|    NOT IN LABOR FORCE: (99)|        WITH HEALTH INSURANCE COVERAGE (100)|          WITH PRIVATE HEALTH INSURANCE (101)|          WITH PUBLIC COVERAGE (102)|        NO HEALTH INSURANCE COVERAGE (103)
DATA|QN15|Far Rockaway-Bayswater|***EMPLOYMENT STATUS|37,125|21,567|21,533|19,281|2,252|34|15,558|21,533||20,452|11,270|11,236|10,176|5,487|3,294|8,152|5,312|***OCCUPATION|19,281|5,749|5,292|4,514|1,839|1,887|***INDUSTRY|19,281|0|1,409|664|333|1,816|1,661|373|1,427|1,840|6,045|1,264|1,466|983|***CLASS OF WORKER|19,281|15,386|2,841|1,027|27|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|16,060|3,073|1,235|1,766|1,321|1,655|2,625|1,634|1,434|606|711|11,414|4,026|1,366|1,974|1,258|5,330|10,411|932|654|965|878|1,390|1,912|1,368|1,151|518|643|5,649|***HEALTH INSURANCE COVERAGE|48,539|42,684|24,969|20,829|5,855|14,425|620|28,257|20,759|18,657|15,286|12,678|2,899|3,371|2,102|1,266|502|776|836|7,498|6,506|2,479|4,432|992
DATA|SI07|Westerleigh|***EMPLOYMENT STATUS|19,647|12,003|12,003|11,211|792|0|7,644|12,003||10,217|5,455|5,455|5,198|1,695|1,051|3,444|2,028|***OCCUPATION|11,211|4,287|2,047|2,970|939|968|***INDUSTRY|11,211|0|771|217|158|872|933|358|1,326|1,080|3,259|503|550|1,184|***CLASS OF WORKER|11,211|7,646|3,143|422|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,083|284|346|612|426|759|1,448|1,549|1,968|1,124|567|7,058|3,093|2,486|271|127|459|6,524|84|154|243|249|439|953|1,086|1,719|1,065|532|2,559|***HEALTH INSURANCE COVERAGE|24,198|23,050|19,976|6,014|1,148|5,179|77|15,285|11,405|10,634|10,071|9,757|489|563|771|581|451|173|190|3,880|3,568|2,854|1,009|312
DATA|SI08|Grymes Hill-Clifton-Fox Hills|***EMPLOYMENT STATUS|18,346|11,554|11,554|10,496|1,058|0|6,792|11,554||10,531|6,109|6,109|5,650|2,089|1,233|3,692|2,542|***OCCUPATION|10,496|3,121|3,320|2,480|771|804|***INDUSTRY|10,496|0|430|506|145|672|640|340|1,012|1,054|3,721|933|539|504|***CLASS OF WORKER|10,496|8,310|1,650|536|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,941|824|392|605|908|1,325|1,348|871|1,110|292|266|6,497|1,428|850|544|480|1,402|5,298|460|304|428|521|876|845|587|755|275|247|2,643|***HEALTH INSURANCE COVERAGE|23,846|21,467|14,745|7,989|2,379|6,059|199|15,885|11,176|10,161|9,011|7,845|1,404|1,150|1,015|708|364|463|307|4,709|4,060|2,595|1,580|649
DATA|SI12|Mariner's Harbor-Arlington-Port Ivory-Graniteville|***EMPLOYMENT STATUS|23,280|13,701|13,701|12,489|1,212|0|9,579|13,701||12,610|6,979|6,979|6,414|2,580|1,446|5,753|3,775|***OCCUPATION|12,489|3,816|3,213|3,241|985|1,234|***INDUSTRY|12,489|0|721|388|161|1,354|828|254|1,364|1,267|3,400|1,059|733|960|***CLASS OF WORKER|12,489|9,263|2,748|443|35|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|10,025|976|534|887|1,093|1,363|1,382|1,254|1,656|589|291|7,714|2,229|1,604|691|600|2,167|7,920|575|349|509|832|1,079|1,236|1,179|1,338|539|284|2,105|***HEALTH INSURANCE COVERAGE|30,381|27,476|18,734|10,911|2,905|8,479|40|19,561|13,275|12,157|10,874|9,688|1,465|1,283|1,118|715|358|438|403|6,286|5,107|2,732|2,691|1,179
DATA|SI22|West New Brighton-New Brighton-St. George|***EMPLOYMENT STATUS|23,858|13,984|13,947|12,509|1,438|37|9,874|13,947||12,717|6,883|6,870|6,266|3,131|1,828|5,012|2,645|***OCCUPATION|12,509|4,624|3,216|2,734|840|1,095|***INDUSTRY|12,509|0|739|350|213|1,094|654|325|933|1,501|4,356|1,027|530|787|***CLASS OF WORKER|12,509|9,085|2,770|636|18|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,686|1,835|744|1,344|1,014|1,242|1,843|1,282|1,516|532|334|8,702|2,709|1,785|758|975|3,147|7,627|1,119|313|833|491|845|1,090|962|1,191|522|261|4,059|***HEALTH INSURANCE COVERAGE|30,762|27,382|16,504|13,051|3,380|8,497|278|19,227|13,295|11,947|10,210|8,875|1,646|1,737|1,348|996|368|664|352|5,932|4,922|2,049|3,158|1,010
DATA|SI28|Port Richmond|***EMPLOYMENT STATUS|14,659|8,660|8,660|8,057|603|0|5,999|8,660||7,539|3,819|3,819|3,592|2,009|986|3,026|1,619|***OCCUPATION|8,057|2,371|1,759|1,731|1,269|927|***INDUSTRY|8,057|0|967|225|126|655|844|170|499|623|2,239|485|461|763|***CLASS OF WORKER|8,057|5,623|2,137|297|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,369|784|355|484|424|649|1,056|940|921|594|162|4,748|1,700|1,186|264|469|1,078|4,738|433|169|307|297|387|843|812|789|546|155|1,631|***HEALTH INSURANCE COVERAGE|19,211|16,245|11,399|6,553|2,966|5,245|371|11,989|8,364|7,802|6,379|5,920|699|1,423|562|307|231|81|255|3,625|2,728|1,415|1,528|897
DATA|SI35|New Brighton-Silver Lake|***EMPLOYMENT STATUS|14,323|8,677|8,677|7,883|794|0|5,646|8,677||7,232|3,981|3,981|3,715|1,417|773|3,023|1,660|***OCCUPATION|7,883|3,517|1,547|1,620|531|668|***INDUSTRY|7,883|0|516|290|55|618|288|119|725|823|2,768|647|358|676|***CLASS OF WORKER|7,883|5,672|1,796|399|16|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,303|480|140|558|484|572|943|963|1,058|442|663|5,093|1,586|1,179|263|136|691|4,414|230|39|183|296|392|576|776|938|398|586|1,889|***HEALTH INSURANCE COVERAGE|17,902|16,146|12,378|5,280|1,756|4,518|114|11,487|8,303|7,533|6,648|6,148|558|885|770|644|361|316|126|3,184|2,553|1,610|1,126|631
DATA|SI37|Stapleton-Rosebank|***EMPLOYMENT STATUS|20,786|11,880|11,848|10,978|870|32|8,906|11,848||10,440|5,194|5,185|4,829|1,781|1,017|3,759|2,581|***OCCUPATION|10,978|3,164|3,042|2,600|1,139|1,033|***INDUSTRY|10,978|0|913|286|201|1,306|578|176|805|1,094|2,932|1,108|726|853|***CLASS OF WORKER|10,978|7,986|2,233|759|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,115|977|521|1,078|758|1,067|1,193|1,249|1,490|526|256|6,844|2,244|1,359|752|429|1,838|6,107|560|221|598|532|637|896|835|1,196|452|180|3,008|***HEALTH INSURANCE COVERAGE|24,985|21,180|13,951|9,016|3,805|5,680|253|16,706|11,555|10,717|8,553|7,450|1,337|2,164|838|497|204|310|341|5,151|4,156|1,962|2,487|995
DATA|SI05|New Springville-Bloomfield-Travis|***EMPLOYMENT STATUS|31,952|18,617|18,617|17,409|1,208|0|13,335|18,617||16,932|8,517|8,517|8,077|2,585|1,245|5,838|3,824|***OCCUPATION|17,409|6,880|3,266|4,714|1,258|1,291|***INDUSTRY|17,409|0|1,256|551|251|1,700|1,413|314|2,000|1,879|5,132|849|920|1,144|***CLASS OF WORKER|17,409|12,480|4,105|747|77|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|13,345|569|386|977|1,015|1,289|2,107|2,425|2,271|1,397|909|10,716|4,461|3,036|617|318|1,040|10,581|247|109|577|732|833|1,660|2,175|2,084|1,351|813|2,764|***HEALTH INSURANCE COVERAGE|38,651|36,193|28,339|11,739|2,458|8,561|290|24,653|17,635|16,505|15,362|14,131|1,491|1,143|1,130|837|537|324|293|7,018|6,324|4,694|2,108|694
DATA|SI14|Grasmere-Arrochar-Ft. Wadsworth|***EMPLOYMENT STATUS|11,835|7,188|6,890|6,344|546|298|4,647|6,890||6,380|3,481|3,461|3,137|1,035|549|2,086|1,292|***OCCUPATION|6,344|2,582|1,185|1,814|429|334|***INDUSTRY|6,344|0|347|148|120|829|419|104|831|681|1,780|327|271|487|***CLASS OF WORKER|6,344|4,749|1,189|406|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|5,438|434|302|396|372|586|844|743|983|412|366|4,008|1,517|981|420|213|743|4,033|247|151|159|280|404|615|583|892|388|314|1,405|***HEALTH INSURANCE COVERAGE|14,418|13,238|9,701|4,823|1,180|3,202|70|9,257|6,722|6,191|5,554|5,063|538|637|531|437|336|130|94|2,535|2,160|1,236|1,049|375
DATA|SI24|Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill|***EMPLOYMENT STATUS|26,431|15,587|15,572|14,802|770|15|10,844|15,572||14,151|7,410|7,408|7,078|1,630|851|4,612|2,931|***OCCUPATION|14,802|5,754|2,218|4,514|1,305|1,011|***INDUSTRY|14,802|20|935|625|288|2,021|895|480|1,533|1,490|3,996|761|779|979|***CLASS OF WORKER|14,802|10,603|3,121|1,030|48|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,096|397|384|594|705|1,254|1,718|1,614|2,245|1,143|1,042|9,029|3,700|2,363|319|163|680|8,552|110|270|361|427|809|1,351|1,144|2,010|1,049|1,021|2,544|***HEALTH INSURANCE COVERAGE|31,452|29,129|23,348|9,066|2,323|6,451|166|20,103|14,562|13,841|12,423|11,588|1,097|1,418|721|566|324|271|155|5,541|5,016|3,668|1,668|525
DATA|SI36|Old Town-Dongan Hills-South Beach|***EMPLOYMENT STATUS|20,689|11,702|11,596|10,656|940|106|8,987|11,596||10,681|4,909|4,909|4,482|1,621|843|3,136|1,771|***OCCUPATION|10,656|3,982|1,752|2,832|1,298|792|***INDUSTRY|10,656|10|1,168|360|234|947|760|173|1,307|1,293|2,617|670|499|618|***CLASS OF WORKER|10,656|8,357|1,807|492|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|8,752|492|489|851|754|993|1,556|971|1,372|839|435|6,645|2,966|2,030|675|277|833|5,855|96|135|299|456|713|1,056|761|1,255|782|302|2,897|***HEALTH INSURANCE COVERAGE|24,360|22,133|17,307|7,496|2,227|4,859|205|15,651|10,933|10,070|8,814|8,136|833|1,256|863|718|516|228|145|4,718|4,110|2,844|1,661|608
DATA|SI45|New Dorp-Midland Beach|***EMPLOYMENT STATUS|16,946|10,420|10,399|9,551|848|21|6,526|10,399||9,010|4,953|4,940|4,549|1,661|987|3,036|2,153|***OCCUPATION|9,551|3,321|1,966|2,424|961|879|***INDUSTRY|9,551|0|721|320|149|687|753|307|1,029|1,040|2,422|660|392|1,071|***CLASS OF WORKER|9,551|6,962|2,220|366|3|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,881|333|250|630|651|929|1,171|1,123|1,452|848|494|5,832|2,659|1,948|249|177|657|5,815|215|75|328|448|637|864|928|1,219|627|474|2,066|***HEALTH INSURANCE COVERAGE|21,187|19,703|15,611|6,145|1,484|4,852|229|13,476|9,998|9,197|8,461|7,790|757|736|801|620|448|190|181|3,478|3,140|2,079|1,225|338
DATA|SI01|Annadale-Huguenot-Prince's Bay-Eltingville|***EMPLOYMENT STATUS|23,383|14,299|14,299|13,358|941|0|9,084|14,299||11,643|6,570|6,570|6,162|1,446|952|4,709|2,779|***OCCUPATION|13,358|5,248|1,957|3,956|1,276|921|***INDUSTRY|13,358|21|1,072|349|323|1,234|798|362|1,841|1,143|3,825|708|652|1,030|***CLASS OF WORKER|13,358|9,753|2,958|647|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,786|459|274|498|490|814|1,500|1,517|2,112|1,192|930|7,867|3,182|2,209|238|103|308|7,711|261|52|271|317|529|1,177|1,214|1,924|1,068|898|2,075|***HEALTH INSURANCE COVERAGE|28,695|27,386|23,447|6,827|1,309|6,237|71|18,696|13,638|12,731|12,014|11,472|766|717|907|707|547|224|200|5,058|4,749|3,829|1,243|309
DATA|SI11|Charleston-Richmond Valley-Tottenville|***EMPLOYMENT STATUS|18,624|11,029|11,029|10,411|618|0|7,595|11,029||8,909|4,710|4,710|4,430|2,046|1,055|4,118|2,438|***OCCUPATION|10,411|4,034|1,436|2,667|1,323|951|***INDUSTRY|10,411|0|1,228|292|123|980|761|239|991|1,343|2,565|521|631|737|***CLASS OF WORKER|10,411|7,762|2,201|448|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,622|293|185|520|392|665|1,388|1,087|1,426|743|923|6,196|2,213|1,573|277|58|443|6,107|123|37|276|253|570|1,113|904|1,272|708|851|1,515|***HEALTH INSURANCE COVERAGE|23,141|22,024|18,698|5,106|1,117|6,226|128|14,426|10,605|10,034|9,571|9,190|495|463|571|409|288|121|162|3,821|3,469|2,584|1,066|352
DATA|SI25|Oakwood-Oakwood Beach|***EMPLOYMENT STATUS|18,089|10,762|10,762|9,956|806|0|7,327|10,762||9,628|4,905|4,905|4,504|1,356|781|3,138|1,879|***OCCUPATION|9,956|3,289|2,033|2,918|918|798|***INDUSTRY|9,956|6|692|347|154|887|701|252|1,268|1,151|2,703|600|356|839|***CLASS OF WORKER|9,956|7,433|2,270|253|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|8,194|274|214|650|655|910|1,378|1,083|1,675|708|647|5,980|3,205|2,363|420|145|751|6,025|15|108|207|328|636|1,045|884|1,504|678|620|2,169|***HEALTH INSURANCE COVERAGE|22,038|20,805|17,506|6,495|1,233|4,577|215|13,174|10,045|9,296|8,745|8,318|743|551|749|553|449|118|196|3,129|2,858|2,283|907|271
DATA|SI32|Rossville-Woodrow|***EMPLOYMENT STATUS|15,642|9,706|9,650|9,180|470|56|5,936|9,650||8,149|4,219|4,219|4,037|1,383|394|3,261|1,533|***OCCUPATION|9,180|3,354|1,416|2,635|1,170|605|***INDUSTRY|9,180|0|976|195|232|1,108|499|265|1,068|735|2,231|627|461|783|***CLASS OF WORKER|9,180|6,827|1,939|335|79|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,945|271|345|220|410|516|1,237|962|1,421|755|808|5,795|1,769|1,219|260|83|274|5,736|175|265|110|323|345|885|795|1,377|747|714|1,209|***HEALTH INSURANCE COVERAGE|19,866|19,103|16,707|4,253|763|4,670|215|12,929|9,116|8,687|8,422|8,055|557|265|429|316|267|49|113|3,813|3,643|3,022|837|170
DATA|SI48|Arden Heights|***EMPLOYMENT STATUS|19,960|12,989|12,976|11,901|1,075|13|6,971|12,976||10,098|6,019|6,019|5,490|1,472|1,077|3,890|2,215|***OCCUPATION|11,901|4,504|1,661|3,483|1,263|990|***INDUSTRY|11,901|24|720|353|206|1,220|1,157|359|1,441|1,323|3,206|593|441|858|***CLASS OF WORKER|11,901|8,945|2,690|248|18|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|8,805|315|186|472|429|543|1,468|1,632|2,256|829|675|7,289|2,557|1,861|184|63|258|6,870|175|40|235|226|404|1,015|1,338|1,998|795|644|1,935|***HEALTH INSURANCE COVERAGE|24,786|23,564|21,195|4,180|1,222|5,414|81|16,791|12,425|11,431|10,824|10,579|434|607|994|822|735|97|172|4,366|4,020|3,553|780|346
DATA|SI54|Great Kills|***EMPLOYMENT STATUS|35,017|21,285|21,257|19,796|1,461|28|13,732|21,257||18,466|10,045|10,045|9,379|2,780|1,396|6,842|3,808|***OCCUPATION|19,796|7,750|3,279|5,439|1,654|1,674|***INDUSTRY|19,796|0|1,225|682|484|1,795|1,431|545|2,642|2,363|5,153|1,011|829|1,636|***CLASS OF WORKER|19,796|13,969|5,138|680|9|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|15,289|363|476|834|868|1,156|2,256|2,747|3,653|1,768|1,168|12,153|5,182|3,945|576|172|749|11,869|129|123|339|465|841|2,016|2,254|2,998|1,545|1,159|3,420|***HEALTH INSURANCE COVERAGE|43,399|41,587|36,426|10,456|1,812|9,666|206|27,776|20,296|18,918|18,058|17,498|927|860|1,378|1,158|897|329|220|7,480|6,954|5,665|1,933|526
DATA|SI99|park-cemetery-etc-Staten Island|***EMPLOYMENT STATUS|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|***OCCUPATION|0|0|0|0|0|0|***INDUSTRY|0|0|0|0|0|0|0|0|0|0|0|0|0|0|***CLASS OF WORKER|0|0|0|0|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|***HEALTH INSURANCE COVERAGE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
